estimation_id,region_id,simd_width,global_size,local_size,thread_count,time,speed_up,bounded_by
535,31,32,"(1024, 1025)","(64, 2)",32800,0.4192038411363636,10.877757017776633,L3_BW
536,31,32,"(1024, 1025)","(64, 4)",32800,0.4192038411363636,10.877757017776633,L3_BW
537,31,32,"(1024, 1025)","(128, 1)",32800,0.4192038411363636,10.877757017776633,L3_BW
538,31,32,"(1024, 1025)","(128, 2)",32800,0.4192038411363636,10.877757017776633,L3_BW
539,31,32,"(1024, 1025)","(256, 1)",32800,0.4192038411363636,10.877757017776633,L3_BW
540,20,8,"(1025,)","(8,)",129,6.668125324772728,0.6838500032174215,"Launch_Tax, Latencies, L3_BW"
541,20,8,"(1025,)","(16,)",129,6.668125324772728,0.6838500032174215,"Launch_Tax, Latencies, L3_BW"
542,20,8,"(1025,)","(32,)",129,6.668125324772728,0.6838500032174215,"Launch_Tax, Latencies, L3_BW"
543,20,8,"(1025,)","(64,)",129,6.668125324772728,0.6838500032174215,"Launch_Tax, Latencies, L3_BW"
544,20,8,"(1025,)","(128,)",129,6.668125324772728,0.6838500032174215,"Launch_Tax, Latencies, L3_BW"
545,20,8,"(1025,)","(256,)",129,6.668125324772728,0.6838500032174215,"Launch_Tax, Latencies, L3_BW"
546,20,16,"(1025,)","(8,)",129,6.734355294199557,0.6771245836594963,"Launch_Tax, Latencies, Compute"
547,20,16,"(1025,)","(16,)",65,7.1113869975,0.6412247746330022,"Launch_Tax, Latencies, L3_BW"
548,20,16,"(1025,)","(32,)",65,7.1113869975,0.6412247746330022,"Launch_Tax, Latencies, L3_BW"
549,20,16,"(1025,)","(64,)",65,7.1113869975,0.6412247746330022,"Launch_Tax, Latencies, L3_BW"
550,20,16,"(1025,)","(128,)",65,7.1113869975,0.6412247746330022,"Launch_Tax, Latencies, L3_BW"
551,20,16,"(1025,)","(256,)",65,7.1113869975,0.6412247746330022,"Launch_Tax, Latencies, L3_BW"
552,20,32,"(1025,)","(8,)",129,7.1057604483991135,0.6417325151775052,"Launch_Tax, Latencies, Compute"
553,20,32,"(1025,)","(16,)",65,7.301418684993349,0.6245358226302227,"Launch_Tax, Latencies, Compute"
554,20,32,"(1025,)","(32,)",33,7.1113869975,0.6412247746330022,"Launch_Tax, Latencies, L3_BW"
555,20,32,"(1025,)","(64,)",33,7.1113869975,0.6412247746330022,"Launch_Tax, Latencies, L3_BW"
556,20,32,"(1025,)","(128,)",33,7.1113869975,0.6412247746330022,"Launch_Tax, Latencies, L3_BW"
557,20,32,"(1025,)","(256,)",33,7.1113869975,0.6412247746330022,"Launch_Tax, Latencies, L3_BW"
558,20,8,"(1025,)","(8,)",129,6.668125324772728,0.6838500032174215,"Launch_Tax, Latencies, L3_BW"
559,20,8,"(1025,)","(16,)",129,6.668125324772728,0.6838500032174215,"Launch_Tax, Latencies, L3_BW"
560,20,8,"(1025,)","(32,)",129,6.668125324772728,0.6838500032174215,"Launch_Tax, Latencies, L3_BW"
561,20,8,"(1025,)","(64,)",129,6.668125324772728,0.6838500032174215,"Launch_Tax, Latencies, L3_BW"
562,20,8,"(1025,)","(128,)",129,6.668125324772728,0.6838500032174215,"Launch_Tax, Latencies, L3_BW"
563,20,8,"(1025,)","(256,)",129,6.668125324772728,0.6838500032174215,"Launch_Tax, Latencies, L3_BW"
564,20,16,"(1025,)","(8,)",129,6.734355294199557,0.6771245836594963,"Launch_Tax, Latencies, Compute"
565,20,16,"(1025,)","(16,)",65,7.1113869975,0.6412247746330022,"Launch_Tax, Latencies, L3_BW"
566,20,16,"(1025,)","(32,)",65,7.1113869975,0.6412247746330022,"Launch_Tax, Latencies, L3_BW"
567,20,16,"(1025,)","(64,)",65,7.1113869975,0.6412247746330022,"Launch_Tax, Latencies, L3_BW"
568,20,16,"(1025,)","(128,)",65,7.1113869975,0.6412247746330022,"Launch_Tax, Latencies, L3_BW"
569,20,16,"(1025,)","(256,)",65,7.1113869975,0.6412247746330022,"Launch_Tax, Latencies, L3_BW"
570,20,32,"(1025,)","(8,)",129,7.1057604483991135,0.6417325151775052,"Launch_Tax, Latencies, Compute"
571,20,32,"(1025,)","(16,)",65,7.301418684993349,0.6245358226302227,"Launch_Tax, Latencies, Compute"
572,20,32,"(1025,)","(32,)",33,7.1113869975,0.6412247746330022,"Launch_Tax, Latencies, L3_BW"
573,20,32,"(1025,)","(64,)",33,7.1113869975,0.6412247746330022,"Launch_Tax, Latencies, L3_BW"
574,20,32,"(1025,)","(128,)",33,7.1113869975,0.6412247746330022,"Launch_Tax, Latencies, L3_BW"
575,20,32,"(1025,)","(256,)",33,7.1113869975,0.6412247746330022,"Launch_Tax, Latencies, L3_BW"
576,27,8,"(1024,)","(8,)",128,0.0009402004848484848,21.274691432671872,DRAM_BW
577,27,8,"(1024, 1025)","(1, 8)",132096,0.0006622368484848485,30.204412886060723,DRAM_BW
578,27,8,"(1024,)","(16,)",128,0.0009402004848484848,21.274691432671872,DRAM_BW
579,27,8,"(1024, 1025)","(1, 16)",132096,0.0006622368484848485,30.204412886060723,DRAM_BW
580,27,8,"(1024,)","(32,)",128,0.0009402004848484848,21.274691432671872,DRAM_BW
581,27,8,"(1024, 1025)","(1, 32)",132096,0.0006622368484848485,30.204412886060723,DRAM_BW
